species;38K;ATPase;Integrase2;LbFVorf102;LbFVorf20;LbFVorf23;LbFVorf5;LbFVorf54;LbFVorf87;LbFVorf92;LbFVorf94;LbFVorf99;PDDEXK;ac38;ac81;dnapol;helicase;lcat;lef4;lef5;lef8;lef9;p33;p69;p74;pif1;pif2;pif3;pif5;count_0;count_4;count_1;count_3;count_3-4;count_1-4;count_1-3;count_1-2;count_1-3-4;count_1-2-4;count_1-2-3;count_2;count_2-3;Nb_EVEs;order;Cumulative_scaffold_length
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia concolor;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;Hymenoptera;132484
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Psyttalia lounsbury;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;22.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;Hymenoptera;18860
Theope publius;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Lepidoptera;21247
Trichacis sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;5303
Trichopria nigra;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;3591
Trissolcus_japonicus;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;Hymenoptera;35120
Venturia canescens;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;27.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;56498131
Venturia canescens;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;27.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Hymenoptera;56498131
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Xestia xanthographa;0;0;1;0;0;0;0;0;1;1-3-4;1-4;1;1-4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;Lepidoptera;63075314
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
Zerynthia polyxena;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;0;0;4;4;0;0;0;23.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;Lepidoptera;16713
